Record ID,Created on,Created by,Edited on,Edited by,Company Name,Short Name,Phone,Fax,Email,Web address,Group,Permission,Address 1,Address 2,City,Country,Zone,Postal Code,Tax ID,Dynamics ID,Description
4440,1/2/2017 17:04,Auto Import,,,Agencia Maritima Altamar Ltda,,,,,,Vendor,Public,Bocagrande  Cra 3 Nr 6A-100,,Cartagena,Colombia,,CP130001,,8010141,
1914,18/12/2015 23:30,Georgi Hristov,,,Agencia Maritima Cargonave Ltda.,,55 41 3420 7500,,cargonave@cargonave.com.br,,Vendor,Public,Av.Gabriel de Lara,,Paranagua,Brazil,,1040-CEP 83203-550,,8010101,
1862,18/12/2015 23:30,Georgi Hristov,,,Agencia Maritima Condeminas,,,,,,Vendor,Public,Estacion Maritima,,Malaga,Spain,,1-29001,,8010049,
6968,25/2/2021 17:46,Auto Import,,,AGENCIA MARITIMA MARINA S.A. DE C.V.,,,,,,Vendor,Public,,,Veracruz,Mexico,,91700,,90029078,
4245,12/5/2016 12:11,Doris Bothien,,,Agencia Maritima Martin SRL,Agencia Martin,+54 291 4571535,+54 291 4570653,ops@agencia-martin.com.ar,,Agent,Public,Almirante Brown 3755,,8103 Ingeniero White - Provincia de Buenos Aires,Argentina,,8103,,,
8903,22/6/2026 13:17,Auto Import,,,AGENCIA MARITIMA PEREZ Y CIA SAS BARRANQUILLA,,,,,,Vendor,Public,,,Barranquilla,Colombia,,,,9029339,
6441,12/4/2019 17:44,Georgi Hristov,,,AGENCIA MARITIMAS AGENTAL LTDA.,,,,,,Vendor,Public,,,Santiago,Chile,,,,90029003,
6451,12/4/2019 17:44,Georgi Hristov,,,AGENCIA VARGAS,,,,,,Vendor,Public,,,Veracruz,Mexico,,,,90029013,
355,18/12/2015 23:27,Georgi Hristov,,,Agencias Universales S.A.,,32-217333,,,,Vendor,Public,Urriola 87 Piso 3,Casilla 212-V,Valparaiso,Chile,,,,8000199,
1928,18/12/2015 23:30,Georgi Hristov,,,Agencies Navieras B and R  S.A.S,,80979370000,,,,Vendor,Public,Av. Abraham Lincoln 504,,Santo Domingo,Dominican Republic,,,,8010115,
6422,12/4/2019 17:44,Georgi Hristov,,,AGENTI SPEDIZIONIERI CIVITAVECCHIA,,,,,,Vendor,Public,,,Civitavecchia  Roma,Italy,,,,9002884,
7278,9/8/2022 11:09,Auto Import,,,AGENZIA MARITTIMA ALBERTO LA ROSA SRL,,,,,,Vendor,Public,,,La Spezia,Italy,,,,90029173,
4256,30/5/2016 7:06,Auto Import,,,Agenzia Marittima Alefin Srl,,,,,,Vendor,Public,103  Viale S. Bartolomeno,,La Spezia,Italy,,19126,,8010151,
4442,1/2/2017 17:04,Auto Import,,,Agenzia Marittima Orion s.r.l.,,,,,,Vendor,Public,,,Genova,Italy,,,,8010144,
1398,18/12/2015 23:29,Georgi Hristov,,,agiles Business Software GmbH,,+49 431 5606-550,+49 431 5606-555,info@rumbs.de,,Vendor,Public,Koboldstraße 2,,Kiel,Germany,,24118,,8001529,
1931,18/12/2015 23:30,Georgi Hristov,,,AGL Activ Services GmbH,,,,,,Vendor,Public,Georgstrasse 42,,Hannover,Germany,,30159,,8010118,
1908,18/12/2015 23:30,Georgi Hristov,,,AGMAR Shipchandler,,+48 91 428 21 23,+48 91 428 21 43,,,Vendor,Public,ul. Leona Heyki 2/17-18,,Szczecin,Poland,,70-631,,8010095,
5042,9/3/2017 17:30,Georgi Hristov,,,Agriex S.A.,Agriex,,,,,Charterers,Public,,,,Panama,,,,,
337,18/12/2015 23:27,Georgi Hristov,,,AGSM Societe Generale,,,,,,Vendor,Public,2 bld Ste Barbe,,Dunkerque,France,,59382,,8000180,
4444,1/2/2017 17:04,Auto Import,,,Agunsa Chile,,,,,,Vendor,Public,Urriola 87  casilla 212-V,,Valparasio,Chile,,,,8010153,
6477,25/4/2019 9:22,Auto Import,,,Ahlers &amp; Vogel,,+49(421)3334-0,,,,Vendor,Public,Contrecarpe 21,Postfach 103527,,Germany,,28035 BREMEN,,8010207,
3772,18/12/2015 23:34,Georgi Hristov,,,AHLERS u. VOGEL,,040 378588-0,040 378588-88,,,Vendor,Public,SCHAARTOR 1,,Hamburg,Germany,,,,9001221,
264,18/12/2015 23:27,Georgi Hristov,,,Ahrenkiel Consulting Services,,,,,,Vendor,Public,Rabbentalstrasse 87 b,,Bern,Switzerland,,3013,,8000106,
8353,9/8/2024 12:58,Auto Import,,,AIK CHIN HIN,MACHINERY CO.,6483-5888,6483-3825,,,Vendor,Public,BLK 5022 01 31,ANG MO KIO IND PARK 2,,Singapore,,569525,,90029249,
5351,12/3/2019 11:20,Federico Schulz,14/3/2019 11:42,Federico Schulz,AIK Flammadur Brandschutz GmbH,,+49 561 58 01 – 261,+49 561 58 01 - 240,Ralf.Sinning@aik-flammadur.de,www.aik-flammadur.de,Vendor,Public,Otto-Hahn-Str. 5,,Kassel,Germany,,34123,,8010205,
5354,14/3/2019 11:33,Auto Import,,,AIK Flammadur Brandschutz GmbH,,,,,,Vendor,Public,Otto-Hahn-Str. 5,,,Germany,,34123 KASSEL,,8010205,
5199,30/7/2018 16:20,Georgi Hristov,,,Aimecs Engineering Ltd,,,,,,Vendor,Public,707B Rosebank Road,Avondale  Auckland 1026,Auckland,New Zealand,,,,8010195,
1820,18/12/2015 23:30,Georgi Hristov,,,Aimecs Marine and Industrial,,,,,,Vendor,Public,6-20 Jellicoe Street Freemans,Bay,Auckland,New Zealand,,,,8010005,
304,18/12/2015 23:27,Georgi Hristov,,,Air & Sea Corporation,,81-45-625-3338,81-45-625-3385,airnsea@green.ocn.ne.jp,,Vendor,Public,Yamate N.Y.Building.1st FloorB,1-34-1 Ueno Machi; Naka-Ku,Yokohama-City,Japan,,231-0842,,8000147,
1829,18/12/2015 23:30,Georgi Hristov,,,Airefrig Australia Pty Ltd.,,,,,,Vendor,Public,PO Box 15,,Bayswater,Australia,,WA 6933,,8010014,
1890,18/12/2015 23:30,Georgi Hristov,,,Airfit GmbH,,040/540 58 28,040/540 57 67,info@airfit.de,,Vendor,Public,Gutenbergstraße 50-56,,Hamburg,Germany,,22525,,8010077,
291,18/12/2015 23:27,Georgi Hristov,,,Airia Sdn Bhd,,0060 03 3167 6539 / 3168 5418,00600331671670,airia@po.jaring.my,,Vendor,Public,6 Jalan Berangan,,Port Klang,Malaysia,,42000,,8000134,
6462,12/4/2019 17:44,Georgi Hristov,,,Airia Sdn Bhd,Head Office,,,,,Vendor,Public,6 Jalan Berangan,,Port Klang,Malaysia,,42000,,S_8010017,
6463,12/4/2019 17:44,Georgi Hristov,,,Airia Sdn Bhd,,,,,,Vendor,Public,6 Jalan Berangan,,Port Klang,Malaysia,,42000,,S_8010019,
4068,1/2/2016 16:35,Auto Import,,,Airia Sdn Bhd,,,,,,Vendor,Public,6 Jalan Berangan,,Port Klang,Malaysia,,42000,,8010019,
6517,3/6/2019 9:30,Nicolas Zambas,,,Airpol,Airpol,,,serwis@airpol.com.pl,,---,Public,,,,Poland,,,,,
1825,18/12/2015 23:30,Georgi Hristov,,,AIRTEC Pneumatic GmbH,,,,,,Vendor,Public,Westerbachstr. 7,,Kronberg,Germany,,61476,,8010010,
1921,18/12/2015 23:30,Georgi Hristov,,,Airwil - Bautrocknung und Wasserschadenbeseitigung,,+43(0)662/42 22 88,+43(0)664/543 87 76,info@airwil.com,,Vendor,Public,Forellenweg 19,,Hallwang bei Salzburg,Austria,,A-5300,,8010108,
5201,30/7/2018 16:20,Georgi Hristov,,,AIS MARINE & OFFSHORE PTY LTD,,+61 (0)7 49769365,,,,Vendor,Public,Suit 6  Level 17  141 Queen Street ,,Brisbane,Australia,,QLD-4000,,8010198,
1882,18/12/2015 23:30,Georgi Hristov,,,Ajax Chubb Varel,,,,,,Vendor,Public,Acherzeedijk 57 Unit 57,,SB Barendrecht,Netherlands,,2992,,8010069,
260,18/12/2015 23:27,Georgi Hristov,,,AK Bürotechnik,,,,,,Vendor,Public,Jesteburger Weg 22a,,Hamburg,Germany,,21079,,8000102,
1867,18/12/2015 23:30,Georgi Hristov,,,Ak Ofis Malzemeleri Gida,,,,,,Vendor,Public,,,Istanbul,Turkey,,,,8010054,
1833,18/12/2015 23:30,Georgi Hristov,,,Akademie für Internationale,,,,,,Vendor,Public,Rotebühlplatz 23,,Stuttgart,Germany,,70178,,8010020,
5323,15/2/2019 9:30,Auto Import,,,Akademie Herkert,,,,,,Vendor,Public,Mandichostraße 18,Merching,Merching,Germany,,86504,,8010204,
3,25/5/2014 20:13,Georgi Hristov,,,AKER,,,,,,Ship Builder Company,Public,,,,Germany,,,,,
45,4/6/2014 17:56,Georgi Hristov,,,AKER,,,,,,Equipment Maker,Public,,,,Germany,,,,,
6977,9/3/2021 14:52,Nicole Eggers,,,Aker Marine,,,,yy@aker-uk.com,,Vendor,Public,,,Shanghai,China,,1177,,,
7450,6/3/2024 22:37,Georgi Hristov,,,Aker MTW Werft GmbH,Wendorfer Weg 5,,,,,Customer,Public,,,Wismar,Germany,,23966,,1000106,
3891,18/12/2015 23:34,Georgi Hristov,,,AKER MTW WERFT GMBH,,0384177-0,,,,Vendor,Public,WENDORFER WEG 5,,WISMAR,Germany,,23966,,9002157,
313,18/12/2015 23:27,Georgi Hristov,,,Aker Porsgrunn AS,,+47 35 93 12 00,+47 35 93 12 01,porsgrunn@akerkvaerner.com,,Vendor,Public,Dokkveien 8,P.O. Box 1714,Porsgrunn,Norway,,N-3998,,8000156,
283,18/12/2015 23:27,Georgi Hristov,,,Aker Pusness AS,,0047 37087300,,,,Vendor,Public,Service Box 732,Pusness  4818 Faervik,Arendal,Norway,,4808,,8000126,
305,18/12/2015 23:27,Georgi Hristov,,,akf Leasing GmbH & Co. KG,,0202-4929-133,0202-4929-8133,j.ebel@akf.de,,Vendor,Public,Friedrichstraße 51,,Wuppertal,Germany,,42105,,8000148,
8384,16/9/2024 9:47,Auto Import,,,AKIRA INTERNATIONAL,SHIP SUPPLY & TRADING LTD,,,,,Customer,Public,ROOM 303  3RD FLOOR ,2 ICEHOUSE STR. CENTRAL   HONG KONG,Hong Kong,Hong Kong,,,,2002930,
306,18/12/2015 23:27,Georgi Hristov,,,AKO Regelungstechnik GmbH,,,,,,Vendor,Public,Porschestraße 16,,Leverkusen,Germany,,51381,,8000149,
274,18/12/2015 23:27,Georgi Hristov,,,AktivaMaritime Consulting GmbH,,0421 - 3 29 93 -0,0421 - 3 29 93 -70,bremen@aktiva-maritime-consulting.de,,Vendor,Public,Mary-Somerville-Str. 9,,Bremen,Germany,,28359,,8000117,
6928,7/1/2021 11:57,Nicole Eggers,,,AL AREEN INTERNATIONAL GROUP,,,,ms.sales@alareen.ae,,---,Public,P.O Box: 55050,Dubai  UAE,Dubai,United Arab Emirates,,,,,
1871,18/12/2015 23:30,Georgi Hristov,,,Al Assal Underwater Services,,,,,,Vendor,Public,Suez Tawonyat El Kahera,BLDG No:15,Kahira,Egypt,,,,8010058,
1911,18/12/2015 23:30,Georgi Hristov,,,Al Diyafah Supplies and,,+968 23219541,+968 23219288,diyafah@omantel.net.om,,Vendor,Public,PO BOX : 156  POSTAL CODE : 217,,Salalah - Sultanate of Oman,Oman,,,,8010098,
8269,30/3/2024 23:06,Auto Import,,,Al DIYAFAH SUPPLIES SERVICES Co.LLC,,+973 39545365,,bahrain@diyafah.net,,Vendor,Public,PO BOX : 26629,,ADLIYA,Bahrain,,,,8010093,
6509,27/5/2019 16:48,Auto Import,,,Al Khair Wajib Travel & Agency,,,,,,Vendor,Public,,,,,,,,8010209,
1830,18/12/2015 23:30,Georgi Hristov,25/6/2020 11:12,Federico Schulz,Al Minhali Trading Co. Ltd.,,+966 12 6095 333,+966 12 6094 777,info@al-minhali.com,http://www.al-minhali.com/,Vendor,Public,Alkhomra  near naval base,P.O.Box 22022,Jeddah,Saudi Arabia,,21495,,8010015,
1901,18/12/2015 23:30,Georgi Hristov,,,Al Nakheel Electronics,,+971 4 2592576,+971 4 2592578,info@alnakheelelectronics.com,,Vendor,Public,P.O.BOX:42094,,Dubai,United Arab Emirates,,,,8010088,
1932,18/12/2015 23:30,Georgi Hristov,,,Al Safarini Quarries,,,,,,Vendor,Public,,,,United Arab Emirates,,,,8010119,
1912,18/12/2015 23:30,Georgi Hristov,,,Al Samad Enterprises,,+92 21 3285 2830,+92 21 3285 7038,info@alsamadent.com,,Vendor,Public,Suite # 18  K.P.T. Plot # 65  Noor Uddin,Khan Manzil; Jackson Street  Keamari,Karachi,Pakistan,,,,8010099,
8728,4/12/2025 15:14,Eirini Naki,4/12/2025 15:15,Eirini Naki,Al-Boghdady Trading & Shipping,,,,psdhsb@arkas.com,,Agent Vendor,Public,,,,Egypt,,,,,
4057,1/2/2016 16:35,Auto Import,,,Al-Najm Al-Thaqib Est.,,+966 (13) 361 7065  361 7400 ,,,,Vendor,Public,PO Box: 74,Jubail City Light Industrial Area,Jubail,Saudi Arabia,,31951,,8010138,
5931,12/4/2019 17:42,Georgi Hristov,,,Alakshin  Anton,,,,,,Vendor,Public,,,,Russia,,,,5000644,
8704,28/11/2025 15:05,Hareesh Babu,,,ALANG HUB,,,,info@alangshipsparesupplier.com,,---,Public,Dai Darjan Street  Navapara  Bhavnagar - 364001 Gujarat - India.,,,India,,,,,
8706,28/11/2025 15:18,Hareesh Babu,,,ALANG HUB,,,,info@alangshipsparesupplier.com,,Vendor,Public,Dai Darjan Street  Navapara  Bhavnagar - 364001 Gujarat - India.,,,Germany,,,,,
1866,18/12/2015 23:30,Georgi Hristov,,,Alarga Kumanyacilik ve Gemi,,,,,,Vendor,Public,Evliya Çelebi Mah Rauf Orbay,Cad,Istanbul,Turkey,,G47 SOK NO 18,,8010053,
7128,12/10/2021 12:56,Auto Import,,,Alaska Chadux Network,,(907)348-2365,(907)348-2330,,,Vendor,Public,2347 Azurite Court,,Anchorage,United States of America,,AK 99507,,8010229,
6421,12/4/2019 17:44,Georgi Hristov,,,ALASKA MARITIME AGENCIES,,,,,,Vendor,Public,,,Lynnwood  Washington,United States of America,,,,9002883,
6178,12/4/2019 17:43,Georgi Hristov,,,Alaska Maritime Prevention &amp; Response Network,,,,,,Vendor,Public,1400 W. Benson Blvd.  Suite 220,,Anchorage,United States of America,,AK 99503,,8010178,
1903,18/12/2015 23:30,Georgi Hristov,,,Alatas Crane Services Hong Kong Ltd.,,+852 2153 2153,+852 2153 2163,hongkong@alatas.com.hk,,Vendor,Public,2203  Winning Centre,29 Tai You Street  San Po Kong,Hong Kong,China,,,,8010090,
4563,1/2/2017 17:08,Auto Import,,,Alatas Hong Kong Ltd,,+852 2153 2153,,hongkong@alatas.com.hk,,Vendor,Public,2203 Winning Centre,,,China,,29 TAI YAU STREET  S,,9002334,
1838,18/12/2015 23:30,Georgi Hristov,,,ALATAS Middle East FZE,,+971 (0) 4885 7954,+971 (0) 4885 7229,dubai@alatas.ae,,Vendor,Public,Jebel Ali Free Zon-South,,Jebel Ali,United Arab Emirates,,263007,,8010025,
4564,1/2/2017 17:08,Auto Import,,,Alatas Singapore Pte Ltd,,+65 6861 2336,+65 6861 6261,singapore@alatas.com.sg,,Vendor,Public,1 Int'l Business Park #03-01E,,,Singapore,,SINGAPORE 609917,,9002335,
1834,18/12/2015 23:30,Georgi Hristov,,,Alatas Singapore Pte.Ltd.,,0065 68612323,006568616261,singapore@alatas.com.sg,,Vendor,Public,10 Toh Guan Road,05-03 TT Internat.Tradepark,Singapore,Singapore,,608838,,8010021,
4188,1/2/2016 16:43,Auto Import,,,Albaharia Shipping Co.,,,,,,Vendor,Public,18  Kafr Abdo Street-Roushdy,,Alexandria,Egypt,,,,8010133,
1858,18/12/2015 23:30,Georgi Hristov,7/1/2019 9:55,Nicole Eggers,Albatros Shipping SL,,,,office@albatros-shipping.com,,Vendor,Public,Calle Los Amigos No. 5,,Algeciras,Spain,,11206,,8010045,
7466,6/3/2024 22:37,Georgi Hristov,,,Albatross Marine S.A.,c/o Sojitz Marine & Engineering Corporation,+81 3 3596 0864,,miyamoto.atsushi@somec.co.jp,,Customer,Public,3F Mark Light Toranomon Bldg,3-1  Nishi-shinbashi 2-chome  Minato-ku,Tokyo,Japan,,105-0003,,1000122,
8271,30/3/2024 23:06,Auto Import,,,Albatross Marine S.A.,c/o Sojitz Marine & Engineering Corporation,,,,,Vendor,Public,3F Mark Light Toranomon Bldg,3-1  Nishi-shinbashi 2-chome  Minato-ku,Tokyo,Japan,,105-0003,,8010223,
297,18/12/2015 23:27,Georgi Hristov,,,ALBWARDY,,+968 23 219398,+968 23 219325,,,Vendor,Public,P.O. Box 141 P.C. 217,,Salalah,Oman,,,,8000140,
3739,18/12/2015 23:34,Georgi Hristov,,,Albwardy Marine Engineering LL,,(04) 3241001,(04) 3241005,abmarine@emirates.net.ae,,Vendor,Public,P. O. BOX 6515,,Dubai,United Arab Emirates,,,,9000919,
5943,12/4/2019 17:42,Georgi Hristov,,,Alekseev  Boris,,,,,,Vendor,Public,,,,Estonia,,,,5000656,
1920,18/12/2015 23:30,Georgi Hristov,,,Alere Toxicology Plc,,+44 (0) 1235 443 295,,,,Vendor,Public,92 Park Drive  Milton Park,,Abingdon  Oxfordshire,United Kingdom,,OX14 4RY,,8010107,
1855,18/12/2015 23:30,Georgi Hristov,,,Alewijnse Marine Systems BV,,0180514244,0180511871,,,Vendor,Public,Van der Giessenweg 51,Postbus 16,Krimpen aan den Ijssel,Netherlands,,2920 AA,,8010042,
1878,18/12/2015 23:30,Georgi Hristov,,,Alfa Diving Amsterdam,,020-475 0070,020-684 2055,info@alfadiving.com,,Vendor,Public,Westhavenweg 65-F,,Amsterdam,Netherlands,,1042 AL,,8010065,
3750,18/12/2015 23:34,Georgi Hristov,7/1/2019 10:11,Federico Schulz,Alfa Laval Aalborg A/S,,+45 99304400,+45 98168316,AalborgParts.Europe@alfalaval.com,,Vendor,Public,P.O.BOX 844,,Aalborg,Denmark,,9100,,9001057,
298,18/12/2015 23:27,Georgi Hristov,27/11/2018 13:15,Federico Schulz,Alfa Laval Europe AB,,040727403,04072742515,roland.buchholz@alfalaval.com,,Vendor,Public,Box 93,,Lund,Sweden,,SE-22100,,8000141,
3635,18/12/2015 23:34,Georgi Hristov,24/11/2022 12:53,Doris Bothien,Alfa Laval Mid Europe GmbH,Alfa Laval,+49 40 7274 2607,+49 40 7274 2515,service.hamburg@alfalaval.com,www.alfalaval.com,Vendor,Public,Wilhelm-Bergner-Strasse 1,,Glinde,Germany,,21509,,9000002,roland.buchholz@alfalaval.com
7381,9/11/2023 10:52,Auto Import,9/2/2026 11:50,Eirini Naki,Alfa Laval Mid Europe GmbH (DO NOT USE),,+49 40 72 74 03,,info.mideurope@alfalaval.com,,Vendor,Public,Wilhelm-Bergner-Strasse 7,,Glinde,Germany,,21509,,8010237,
4565,1/2/2017 17:08,Auto Import,,,Alfa Laval Middle East Ltd,,+971 4 372 0800,,angelica.padilla@alfalaval.com,,Vendor,Public,- Community No. 364  Al Quoz Industrial,,,United Arab Emirates,,- P.O. BOX 21467   D,,9002336,
4451,1/2/2017 17:04,Auto Import,,,Alfa Laval Singapore Pte Ltd.,,+65 6559 2828,+65 6266 1111,singapore.aalborginfo@alfalaval.com,,Vendor,Public,11 Joo Koon Circle,Jurong,Singapore,Singapore,,629043,,8010171,
339,18/12/2015 23:27,Georgi Hristov,,,Alfa Laval Taiwan Ltd,,+886 2 660 1166,+886 2 6600 1168,,,Vendor,Public,9F-1  No. 16 Lane 35  Jihu Rd.,,Taipei,Taiwan,,103,,8000182,
8668,5/11/2025 11:39,Hareesh Babu,5/11/2025 11:39,Hareesh Babu,Alfa Mar Trading,,,,info@alfa-marine-spares.de,,---,Public,Bargkoppelweg 60B 22145 Hamburg Germany,,,Germany,,,,,
325,18/12/2015 23:27,Georgi Hristov,,,Alfaship Bacomar S.L.,,+34 956571290 - 956572135,+34 956604022,algeciras@alfashipbacomar.com,,Vendor,Public,Paseo de la Conferencia 11-4 A,,Algeciras,Spain,,11207,,8000168,
6170,12/4/2019 17:43,Georgi Hristov,,,Alfaship Las Palmas,,,,,,Vendor,Public,Leon y Castillo  367 - 1º,Ed. Ballesmen,Las Palmas de Gran Canaria / S,Spain,,35006,,8010163,
7369,30/8/2023 14:42,Auto Import,,,ALGECIRAS LOGISTIC SOLUTIONS  S.L.U.,ALS,+34 956 58 13 16,,,,Vendor,Public,POL. INDUST. PALMONES II. C/ MÁSTIL  Nº 8 ,LOS BARRIOS (CÁDIZ) ESPAÑA,,Spain,,11379,,8010236,
5434,12/4/2019 17:41,Georgi Hristov,,,Alimullaev  Dmitrii,,,,,,Vendor,Public,,,,Russia,,,,5000061,
5175,30/7/2018 16:14,Georgi Hristov,,,ALIZE Gemi Kiralama ve Aracilik Hiz. Ltd.Sti.,,90-216-450 22 35,90-216-450 22 37,alizeagent@alizeshipping.com,,Vendor,Public,,,ISTANBUL,Turkey,,,,8010181,
1823,18/12/2015 23:30,Georgi Hristov,,,All Equipment Trading B.V.,,,,,,Vendor,Public,Melbournestraat 42,P.O. Box 12070,BJ Rotterdam,Netherlands,,3047,,8010008,
1933,18/12/2015 23:30,Georgi Hristov,,,ALL IN 23 projectmanagement UG,,0331-6455512,,,,Vendor,Public,Rückertstraße 39,,Potsdam,Germany,,14469,,8010120,
4447,1/2/2017 17:04,Auto Import,,,All Marine Spares International LLC,,,,,,Vendor,Public,1 Selleck Street  Suite 3A,Connecticut 06855,Norwalk,United States of America,,,,8010158,
4566,1/2/2017 17:08,Auto Import,,,All Marine Spares LLC,,001 - 203 - 487 - 0422,,sales@allmarinespares.com,,Vendor,Public,375 Fairfield Avenue Bldg 5 Stamford,,,United States of America,,CONNECTICUT 0692 USA,,9002337,
6710,17/1/2020 12:45,Auto Import,16/6/2020 14:21,Dennis Yu,All Ports Agency Limited,,86 21 50433608,,,,Agent Forwarder Vendor,Public,Room 710  Phase 1  Yuzhou International.,333 Jingang Road,Pudong  Shanghai,China,,201206,,8010218,
6803,18/5/2020 8:39,Dennis Yu,4/3/2021 14:34,Dennis Yu,All Ports Agency Limited (Hong Kong),All Ports Agency Limited (Hong Kong),852 28872471,852 28872203,htang@allportsagency.com,,Agent Forwarder Vendor,Public,Room 910B  9/F  Goodluck Industrial Centre ,808 Laichikok Road  Kowloon (MTR Exit D2),Kowloon,Hong Kong,,,,,
3816,18/12/2015 23:34,Georgi Hristov,,,ALL SET MARINE LASHING AB,,46-8-807570,46-8-801588,,,Vendor,Public,GUSTAVSLUNDSVÄGEN 151 C,,Bromma,Sweden,,167 14,,9001569,
1937,18/12/2015 23:30,Georgi Hristov,,,All Supply Mombasa Shipchandlers Ltd.,,+254 721 695 141/+254 41 23130,,,,Vendor,Public,Mombasa Shipchandlers Building,Archbishop Makarios Rd/ P.O.Box 81692,Mombasa,Kenya,,,,8010124,
1860,18/12/2015 23:30,Georgi Hristov,,,Alldatax GmbH,,042127636-10,0421/27636-11,,,Vendor,Public,Postfach 107646,Herdentorwallstrasse 93,Bremen,Germany,,2876,,8010047,
7461,6/3/2024 22:37,Georgi Hristov,,,Alldatax Steuerberatungsges. mbH,,,,,,Customer,Public,Herdentorswallstraße 93,,Bremen,Germany,,28159,,1000117,
1881,18/12/2015 23:30,Georgi Hristov,,,Alldive Ltd.,,0035621820883,,alldive@maltanet.net,,Vendor,Public,21  Telaghat il-Vittmi Tal-pulvirista,18 ta Lulju 1806,BIrgu,Malta,,BRG1831,,8010068,
354,18/12/2015 23:27,Georgi Hristov,,,Allegro Shipping Agency Corp.,,,,,,Vendor,Public,RM.2 7th Fl.No 190 Shih Wei,4th Road,Koahsiung,Taiwan,,,,8000198,
8438,20/11/2024 10:26,Auto Import,,,Alliance Automation Pte Ltd,,+65-6846 3118,,enquiry@alliance-a.com,,Vendor,Public,Block 3024 Unit 01-95,Ubi Road 3,Singapore,Singapore,,408652,,90029273,
4123,1/2/2016 16:36,Auto Import,,,Alliance Laundry CE s.r.o.,,+420 556 768 800,+420 556 723 381,sales@primuslaundry.cz,,Vendor,Public,Mistecka 1116,,Pribor,Czech Republic,,74258,,8010134,
3844,18/12/2015 23:34,Georgi Hristov,,,ALLIANCE SUPPLY MANAGEMENT LTD,,713-3352500,713-335-2501,,,Vendor,Public,1830 W. 15TH STREET,,Houston,United States of America,,TX 77008,,9001825,
3636,18/12/2015 23:34,Georgi Hristov,,,Allianz Lebensversicherungs AG,,030 5383-2742,-4700,,,Vendor,Public,An den Treptowers 3,,Berlin,Germany,,12435,,9000003,
1884,18/12/2015 23:30,Georgi Hristov,,,Allianz Versicherung-AG,,,,,,Vendor,Public,,,Hamburg,Germany,,,,8010071,
6183,12/4/2019 17:43,Georgi Hristov,,,Allied World Assurance Company  Ltd. (GIRO),,+ (65) 6423 0888,+ (65) 6423 0798,sg.customerservice@awac.com,,Vendor,Public,60 Anson Road  #08-01 (8th Floor),,Singapore,Singapore,,079914,,8010189,
8595,23/6/2025 15:08,Auto Import,,,Alligator Singapore Pte Ltd,,,,singapore@alligatorgroup.sg,,Vendor,Public,15 Pioneer Walk #01-05,,,Singapore,,627753,,9029296,
8710,1/12/2025 10:52,Hareesh Babu,,,Allweiler Bottrop - Factory Service,,,,cc-emea-ge@circor.com,,Vendor,Public,Allweiler GmbH Kirchhellener Ring 77 46244 Bottrop Deutschland,,,Germany,,,,,
1872,18/12/2015 23:30,Georgi Hristov,,,Almare SP. Z O.O.,,0048 91 4645657,0048 91 4626875,almare@plusnet.pl,,Vendor,Public,ul.Struga 76,,Szczecin,Poland,,70-781,,8010059,
8720,2/12/2025 16:27,Eirini Naki,,,Almaro Shipping,,,,supply@almaroshipping.ro,,Vendor,Public,,,,Romania,,,,,
314,18/12/2015 23:27,Georgi Hristov,,,ALMATEC Maschinenbau GmbH,,,,,,Vendor,Public,Carl-Friedrch-Gauß-Str. 5,,Kamp-Lintfort,Germany,,47475,,8000157,
294,18/12/2015 23:27,Georgi Hristov,,,ALOCIT Chemie GmbH,,07531 / 51704,0753167441,info@alocit.de,,Vendor,Public,Hansegartenstraße 4,,Konstanz,Germany,,78464,,8000137,
1870,18/12/2015 23:30,Georgi Hristov,,,ALPEMAR S.R.L.,,,,,,Vendor,Public,Francia 190,B2900HVD,Buenos Aires,Argentina,,,,8010057,
4266,2/12/2016 13:08,Georgi Hristov,15/9/2020 15:27,Federico Schulz,Alph <do not use> alog Freight System (Sha) Corp.,,+86 21 62322288,+86 21 62320133,opsham@marinetrans.com,,Forwarder,Public,No.165 Xinlongtzhai  Airport Town,,Shanghai,China,,201202,,,
8688,17/11/2025 12:39,Eirini Naki,25/11/2025 14:22,Eirini Naki,Alpha International SG Pte Ltd.,,,,tpg@alphanavindia.com,,Vendor,Public,,,,Singapore,,,,,
4021,1/2/2016 16:34,Auto Import,,,Alpha Ship Supply&Repair & Lashing Service Ltd.Sti,,+90 324 238 13 68 pbx,,info@alphashipsupply.com.tr,,Vendor,Public,Office : Kultur Mah. C.Topel Cad. Yali  Apt.,A Blok No. 5/10 33010,Akdeniz / Mersin / Turkey,Turkey,,,,8010146,
8789,21/1/2026 11:14,Auto Import,,,ALPHA SUPPLY LTD,VARNA BRANCH OFFICE,35952311311,,,,Vendor,Public,27 ATANAS MOSKOW STR.,VARNA,BULGARIA,Bulgaria,,9000,,8010240,
6500,15/5/2019 11:37,Federico Schulz,22/5/2019 17:20,Nicole Eggers,Alpha-Pumpen-Technik GmbH,,+49 (0)421 / 48 58 9-0,+49 (0)421 / 48 58 9-99,info@alphapumpen.de,http://alphapumpen.de/,---,Public,Johannes-Kepler-Straße 1-5,Halle 1b,Stuhr,Germany,,28816,,8010208,
